COD_GLA,Shape_Leng,Shape_Area,REGION,COMUNA,COD_SSUBC,idMapGlac,Id_Union,idZonGlac,q1_SN,q1_Max,q1_Min,q2_SN,q2_Max,q2_Min,SN_1718q1,G_1718q1,P_1718q1,SC_1718q1,niev_17q1,SN_1819q1,G_1819q1,P_1819q1,SC_1819q1,niev_18q1,SN_1920q1,G_1920q1,P_1920q1,SC_1920q1,niev_19q1,SN_2021q1,G_2021q1,P_2021q1,SC_2021q1,niev_20q1,niev_21q1,SN_1718q2,G_1718q2,P_1718q2,SC_1718q2,niev_17q2,SN_1819q2,G_1819q2,P_1819q2,SC_1819q2,niev_18q2,SN_1920q2,G_1920q2,P_1920q2,SC_1920q2,niev_19q2,niev_20q2,NOM_REGION,PROVINCIA,NOM_PROVIN,NOM_COMUNA,NOM_SSUBC,NOMBRE,ID,Nombre_GLA
,24270.5769655,2146501.40343,10,10404,10704,1475,1403,813,1595122.90849,504362.980821,47015.5141235,90707.5177658,1789426.67979,266367.205879,1688910.75304,351724.682382,23913.063218,81952.9047911,105865.9680091,1671563.64955,41260.1667049,186521.8931,247155.694073,433677.587173,1691504.71244,166580.830213,30397.9617178,258017.89906,288415.8607778,1665240.87351,56661.8006419,141451.848527,283146.880747,424598.729274,339808.6813889,939175.425232,227619.937343,229241.161968,750464.878888,979706.040856,629845.766792,538570.820407,103028.824915,875055.991315,978084.81623,109919.029571,197303.036856,57391.3517231,1781887.98528,1839279.3370031,1979191.022136,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Rio Futaleufu entre arriba Rio Azul y Lago Yelcho,S/N,813,Complejo Glaciar FUTALEUFÚ-PALENA || Rio Futaleufu arriba Rio Azulado y Rio Azul/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho
,22340.8048852,1233151.33452,10,10404,10704,1476,1404,813,1079210.50587,153778.358119,162.470531557,132494.718485,1095295.08849,5361.52754139,1106586.79044,124452.427173,1380.99951824,731.117392008,2112.116910248,1104962.08512,3005.70483381,97888.4952633,27295.0493016,125183.5445649,1117228.61025,85621.9701307,3249.41063115,27051.3435043,30300.75413545,1116010.08127,4467.93961783,76442.3850977,36230.9285373,112673.313635,40698.86815513,876447.282486,194477.226274,17384.3468766,144842.478883,162226.8257596,520393.112578,373438.516784,41267.5150156,298052.190142,339319.7051576,141105.656658,366371.048662,16409.5236873,709265.105513,725674.6292003,1075636.154175,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Rio Futaleufu entre arriba Rio Azul y Lago Yelcho,S/N,813,Complejo Glaciar FUTALEUFÚ-PALENA || Rio Futaleufu arriba Rio Azulado y Rio Azul/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho
,20463.6835518,2077155.68715,10,10404,10704,1477,1405,814,1835944.93803,231552.579824,9658.16929515,89358.3562518,1976921.74531,10875.5855929,1913778.42,139597.068804,6898.69235368,16881.5059949,23780.19834858,1896815.75292,23861.3594351,84407.5299744,72071.0448243,156478.5747987,1931552.69794,49670.5849465,30597.7296157,65334.6746437,95932.4042594,1867922.40612,94228.0214426,21670.0100992,93335.249491,115005.2595902,187563.2709336,880678.949762,350128.927221,228630.78071,617717.029457,846347.810167,538828.453366,570481.277106,259147.349239,708698.607439,967845.956678,105265.929209,191702.486346,56650.4383867,1723536.83321,1780187.2715967,1915239.319556,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Rio Futaleufu entre arriba Rio Azul y Lago Yelcho,S/N,814,Complejo Glaciar PALENA || Rio Futaleufu arriba Rio Azulado y Rio Azul/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho-2
,6538.67244609,651486.132382,10,10404,10704,1478,1406,814,232198.419785,274062.285826,145225.42677,31641.2941007,405738.7482,214106.090082,289964.0644,141006.587557,41620.471471,178895.008954,220515.480425,285664.093663,45920.4422077,46975.1520111,272926.4445,319901.5965111,276658.494573,55980.7511013,33182.7930441,285664.093663,318846.8867071,252319.037573,57522.2500447,43973.2856477,297671.559117,341644.8447647,355193.8091617,155285.735664,66690.1121816,59307.1435581,370203.140979,429510.2845371,92571.0681255,122021.811096,38212.9474909,398680.305669,436893.2531599,36184.6594075,27016.7972706,18416.8557971,569867.819907,588284.6757041,596884.6171776,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Rio Futaleufu entre arriba Rio Azul y Lago Yelcho,S/N,814,Complejo Glaciar PALENA || Rio Futaleufu arriba Rio Azulado y Rio Azul/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho-2
,339.125907833,3898.89016188,10,10404,10704,1479,1407,814,3898.89016188,0,0,181.34372846,3717.54643342,0,3898.89016188,0,0,0,0,3898.89016188,0,0,0,0,3898.89016188,0,0,0,0,3898.89016188,0,0,0,0,0,3898.89016188,0,0,0,0,2266.79660574,1632.09355614,0,0,0,181.34372846,3717.54643342,0,0,0,3717.54643342,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Rio Futaleufu entre arriba Rio Azul y Lago Yelcho,S/N,814,Complejo Glaciar PALENA || Rio Futaleufu arriba Rio Azulado y Rio Azul/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho-2
,15.4706832119,7.52172147463,10,10404,10704,1480,1408,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Rio Futaleufu entre arriba Rio Azul y Lago Yelcho,S/N,814,Complejo Glaciar PALENA || Rio Futaleufu arriba Rio Azulado y Rio Azul/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho-2
,1812.34996688,73135.2023196,10,10404,10704,1481,1409,814,29741.6489433,43393.5533763,0,4875.68015464,68259.522165,0,45587.6094459,27547.5928737,0,0,0,42662.2013531,2925.40809278,8369.9175988,19177.6752749,27547.5928737,30879.3076461,20152.8113058,406.306679553,21696.7766881,22103.083367653,30147.9556229,1137.65870275,15114.6084794,26734.9795146,41849.587994,27872.63821735,45912.6547895,5769.55484966,7963.61091925,13489.3817612,21452.99268045,21209.2086727,32667.0570361,1543.9653823,17714.9712285,19258.9366108,6988.47488832,12676.7684021,1137.65870275,52332.3003265,53469.95902925,65009.0687286,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Rio Futaleufu entre arriba Rio Azul y Lago Yelcho,S/N,814,Complejo Glaciar PALENA || Rio Futaleufu arriba Rio Azulado y Rio Azul/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho-2
,39.4027760692,13.5665947799,10,10404,10710,1482,1410,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,752,Complejo Glaciar CHAITÉN-PALENA || Lago Yelcho-/Rio Frio/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho
,513.479005523,6235.98619445,10,10404,10710,1484,1411,699,6078.11312624,157.873068214,0,789.36534107,5446.62085338,0,6157.04966034,78.936534107,0,0,0,6157.04966034,0,78.936534107,0,78.936534107,6157.04966034,78.936534107,0,0,0,6157.04966034,0,0,78.936534107,78.936534107,78.936534107,6235.98619445,0,0,0,0,1499.79414803,4736.19204642,0,0,0,789.36534107,2289.1594891,0,3157.46136428,3157.46136428,5446.62085338,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,699,Complejo Glaciar PALENA || Lago Yelcho-2
,1106.29431681,15425.8187476,10,10404,10710,1485,1412,708,7063.40121601,8362.41753159,0,1623.77039448,13802.0483531,0,8200.04049215,7225.77825545,0,0,0,7794.09789352,405.942598621,3328.72930869,3897.04894676,7225.77825545,10229.7534853,893.073716966,974.262236691,3328.72930869,4302.991545381,9823.81088663,1380.20483531,1217.82779586,3003.9752298,4221.80302566,4384.18006511,13314.9172348,2110.90151283,0,0,0,12340.6549981,974.262236691,1867.33595366,243.565559173,2110.901512833,1786.14743393,5764.38490042,568.319638069,7306.96677518,7875.286413249,13071.3516756,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,708,Complejo Glaciar PALENA || Lago Yelcho-3
,3501.10635142,346639.162702,10,10404,10710,1486,1413,752,340476.688698,6162.47400359,0,12487.1183757,331800.573983,2351.47034348,344530.947911,2027.12960644,81.0851842578,0,81.0851842578,342584.903489,2027.12960644,567.596289804,1459.53331664,2027.129606444,341611.881278,1540.6185009,486.511105547,3000.15181754,3486.662923087,340801.029435,1297.36294812,2513.64071199,2027.12960644,4540.77031843,3324.49255456,170765.398047,29109.5811485,71192.7917783,75571.3917282,146764.1835065,116195.069041,125763.120784,17838.7405367,86842.2323401,104680.9728768,18568.507195,18730.6775635,42731.8921038,266608.08584,309339.9779438,285338.7634035,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,752,Complejo Glaciar CHAITÉN-PALENA || Lago Yelcho-/Rio Frio/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho
,150861.813164,11815631.3714,10,10404,10710,1487,1414,752,7642100.42497,3234610.23924,938920.707192,934781.990159,9159954.60884,1720894.7724,8453532.4173,1389310.50191,636956.666443,1335831.78575,1972788.452193,8428294.35853,662194.72521,820926.696106,1904215.59155,2725142.287656,8369865.41219,879355.642448,491452.359788,2074957.95697,2566410.316758,8185489.62595,675828.146023,652294.264858,2302019.33456,2954313.599418,2977847.480583,4740048.272,1254680.47138,2096787.66054,3724114.96748,5820902.62802,3878140.16214,2958695.7704,666658.0475,4312137.39136,4978795.43886,1451878.16529,884224.72131,1146100.01276,8333428.47204,9479528.4848,9217653.19335,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,752,Complejo Glaciar CHAITÉN-PALENA || Lago Yelcho-/Rio Frio/Rio Futaleufu entre arriba Rio Azul y Lago Yelcho
,28020.3373633,1875240.72148,10,10404,10710,1488,1415,774,1345725.68513,401617.163427,127897.872925,181911.812918,1514823.38015,178505.528414,1426989.90115,204539.274266,73802.8309206,169908.715141,243711.5460616,1439155.20295,61637.5291205,127086.852805,247361.136602,374447.989407,1463161.3985,103080.657253,47687.9830564,261310.682666,308998.6657224,1412878.15106,97971.2304968,57501.3265085,306890.013411,364391.3399195,404861.2439078,1032428.61277,103486.167313,340709.552415,398616.388983,739325.941398,788717.066707,584421.098477,44768.3106244,457334.245672,502102.5562964,241359.587714,169665.409105,174369.325801,1289846.39886,1464215.724661,1459511.807965,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,774,Complejo Glaciar CHAITÉN-PALENA || Lago Yelcho
,992.543906217,23137.3634392,10,10404,10710,1489,1416,859,20918.7121505,2218.65128869,0,1267.80073639,21314.8998806,554.662822173,22582.700617,554.662822173,0,0,0,21711.0876108,871.613006271,79.2375460247,475.425276148,554.6628221727,21156.4247886,633.900368197,237.712638074,1109.32564435,1347.038282424,21077.1872426,316.950184099,792.375460247,950.850552296,1743.226012543,1267.800736395,13708.0954623,475.425276148,6814.42895812,2139.41374267,8953.84270079,7210.61668824,13311.9077321,0,2614.83901881,2614.83901881,2297.88883472,0,12361.0571798,8478.41742464,20839.47460444,8478.41742464,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,859,Complejo Glaciar FUTALEUFÚ-PALENA || Rio Futaleufu arriba Rio Azulado y Rio Azul/Lago Yelcho - 2
,0.75845003697,0.0110125694417,10,10404,10710,1490,1417,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,859,Complejo Glaciar FUTALEUFÚ-PALENA || Rio Futaleufu arriba Rio Azulado y Rio Azul/Lago Yelcho - 2
,24363.599079,1906582.61885,10,10404,10710,1491,1418,859,1275658.19294,494293.180338,136631.245576,207221.348076,1471669.60529,227691.665487,1424717.84551,254091.876433,51419.487782,176353.409123,227772.896905,1411477.12433,64660.2089644,144429.461732,286015.823824,430445.285556,1385239.37622,170667.209842,32005.178809,318670.853979,350676.032788,1308475.68593,108768.8691,84318.2121923,405019.851629,489338.0638213,513788.720729,954387.933572,60923.5637228,455464.562392,435806.559164,891271.121556,575037.210125,834815.285839,13728.1096922,483002.013194,496730.1228862,235246.187388,94797.0651527,314690.514483,1261848.85183,1576539.366313,1356645.9169827,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,859,Complejo Glaciar FUTALEUFÚ-PALENA || Rio Futaleufu arriba Rio Azulado y Rio Azul/Lago Yelcho - 2
,1500.5777119,59941.2855297,10,10404,10710,1492,1419,861,36436.493782,17079.6064603,6425.18528744,1463.96626803,44813.6340934,13663.6851682,39201.7633993,11630.3986849,1382.63480869,7726.4886368,9109.12344549,38307.1173467,2277.28086137,8214.47739281,11142.4099289,19356.88732171,41479.0442607,5042.55047875,813.314593347,12606.3761969,13419.690790247,40015.0779927,2277.28086137,2195.94940204,15452.9772736,17648.92667564,17730.25813497,23667.4546664,162.662918669,13826.3480869,22284.8198577,36111.1679446,4473.23026341,33020.5724899,243.994378004,22203.4883984,22447.482776404,2439.94378004,81.3314593347,10735.7526322,46684.2576581,57420.0102903,46765.5891174347,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,861,Complejo Glaciar FUTALEUFÚ-PALENA || Rio Futaleufu arriba Rio Azulado y Rio Azul/Lago Yelcho - 1
,4904.25738435,183324.009592,10,10404,10710,1493,1420,883,130621.39737,45081.0036856,7621.60853677,10459.4415026,147080.828571,25783.739518,137675.439313,35513.4525437,1135.13318633,8999.98454874,10135.11773507,136053.820476,2756.75202394,13783.7601197,30729.6769727,44513.4370924,137594.358371,12243.222224,1378.37601197,32108.0529847,33486.42899667,134999.768231,3972.96615215,8108.09418806,36243.1810206,44351.27520866,40216.14717275,88134.9838242,1864.86166325,45648.5702788,47675.5938258,93324.1641046,32432.3767522,101351.177351,2270.26637266,47270.1891164,49540.45548906,16864.8359112,6162.15158292,24729.6872736,135567.334824,160297.0220976,141729.48640692,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,883,Complejo Glaciar FUTALEUFÚ-PALENA || Rio Futaleufu arriba Rio Azulado y Rio Azul/Lago Yelcho - 3
,8550.55356046,284278.675287,10,10404,10710,1494,1421,999,171409.272453,107525.514321,5343.88851294,29310.4188134,248895.655891,6072.60058289,190436.754279,87526.4164014,242.904023316,6072.60058289,6315.504606206,187440.937992,3238.72031087,43074.9801346,50524.0368496,93599.0169842,184121.249673,46394.6684533,2105.16820207,51657.5889584,53762.75716047,182987.697564,3238.72031087,31901.3950621,66150.8623496,98052.2574117,69389.58266047,219099.429031,3805.49636528,31334.6190077,30039.1308834,61373.7498911,79429.6156242,171004.432414,1214.52011658,32630.1071321,33844.62724868,37326.2515828,47933.0606009,21294.586044,177724.777059,199019.363103,225657.8376599,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,999,Complejo Glaciar CHAITÉN-FUTALEUFÚ-PALENA || Lago Yelcho-/Rio Futaleufu arriba Rio Azulado y Rio Azul
,566.755993695,6110.70068874,10,10404,10710,1495,1422,999,4459.15996205,1651.54072669,0,247.731109003,5862.96957974,0,4954.62218006,1156.07850868,0,0,0,4954.62218006,0,908.347399678,247.731109003,1156.078508681,4706.89107106,1156.07850868,0,247.731109003,247.731109003,4706.89107106,0,660.616290675,743.193327009,1403.809617684,743.193327009,6028.12365241,0,82.5770363343,0,82.5770363343,1321.23258135,4789.46810739,0,0,0,330.308145337,1899.27183569,247.731109003,3633.38959871,3881.120707713,5532.6614344,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,999,Complejo Glaciar CHAITÉN-FUTALEUFÚ-PALENA || Lago Yelcho-/Rio Futaleufu arriba Rio Azulado y Rio Azul
,157.740250928,726.063517596,10,10404,10710,1496,1423,999,726.063517596,0,0,0,726.063517596,0,726.063517596,0,0,0,0,726.063517596,0,0,0,0,726.063517596,0,0,0,0,726.063517596,0,0,0,0,0,726.063517596,0,0,0,0,242.021172532,484.042345064,0,0,0,242.021172532,0,0,484.042345064,484.042345064,484.042345064,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,999,Complejo Glaciar CHAITÉN-FUTALEUFÚ-PALENA || Lago Yelcho-/Rio Futaleufu arriba Rio Azulado y Rio Azul
,592.176052668,7399.99241489,10,10404,10710,1497,1424,999,6586.80643523,813.185979658,0,569.230185761,6342.85064133,487.911587795,6668.1250332,731.867381692,0,0,0,6668.1250332,0,731.867381692,0,731.867381692,6749.44363116,650.548783727,0,0,0,6749.44363116,0,650.548783727,0,650.548783727,0,6424.1692393,0,162.637195932,813.185979658,975.82317559,1463.73476338,5123.07167185,0,813.185979658,813.185979658,813.185979658,1951.64635118,569.230185761,4065.92989829,4635.160084051,6017.57624947,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,999,Complejo Glaciar CHAITÉN-FUTALEUFÚ-PALENA || Lago Yelcho-/Rio Futaleufu arriba Rio Azulado y Rio Azul
,34.7626136589,45.4979542225,10,10404,10710,1498,1425,999,45.4979542225,0,0,0,45.4979542225,0,45.4979542225,0,0,0,0,45.4979542225,0,0,0,0,45.4979542225,0,0,0,0,45.4979542225,0,0,0,0,0,0,0,45.4979542225,0,45.4979542225,0,45.4979542225,0,0,0,0,0,45.4979542225,0,45.4979542225,0,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,999,Complejo Glaciar CHAITÉN-FUTALEUFÚ-PALENA || Lago Yelcho-/Rio Futaleufu arriba Rio Azulado y Rio Azul
,3186.5091557,90308.3829307,10,10404,10710,1499,1426,999,56746.7397231,30481.1059084,3080.53729925,8917.34481362,77013.4324813,4377.60563578,61043.2785878,26022.4335016,81.0667710329,3161.60407028,3242.6708413129,59340.8763961,1783.46896272,14673.085557,14510.9520149,29184.0375719,61610.745985,12403.215968,810.667710329,15483.7532673,16294.420977629,61935.0130692,486.400626198,8187.74387433,19699.225361,27886.96923533,20185.625987198,60232.6108775,2107.73604686,13457.0839915,14510.9520149,27968.0360064,27643.7689222,46045.9259467,648.534168264,15970.1538935,16618.688061764,11106.1476315,19780.292132,2026.66927582,57395.2738913,59421.94316712,77175.5660233,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,999,Complejo Glaciar CHAITÉN-FUTALEUFÚ-PALENA || Lago Yelcho-/Rio Futaleufu arriba Rio Azulado y Rio Azul
,519.922920044,6841.5802226,10,10404,10710,1500,1427,999,6680.60186442,160.978358179,0,321.956716358,6519.62350624,0,6841.5802226,0,0,0,0,6841.5802226,0,0,0,0,6680.60186442,160.978358179,0,0,0,6680.60186442,0,160.978358179,0,160.978358179,0,5875.71007353,80.4891790894,643.913432715,241.467537268,885.380969983,2012.22947724,4507.39402901,0,321.956716358,321.956716358,402.445895447,1126.84850725,0,5312.2858199,5312.2858199,6439.13432715,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,999,Complejo Glaciar CHAITÉN-FUTALEUFÚ-PALENA || Lago Yelcho-/Rio Futaleufu arriba Rio Azulado y Rio Azul
,185.892281383,1777.79473106,10,10404,10710,1503,1428,999,1777.79473106,0,0,80.8088514118,1696.98587965,0,1777.79473106,0,0,0,0,1777.79473106,0,0,0,0,1777.79473106,0,0,0,0,1777.79473106,0,0,0,0,0,1212.13277118,0,565.661959883,0,565.661959883,323.235405647,1454.55932541,0,0,0,80.8088514118,0,646.470811295,1050.51506835,1696.985879645,1050.51506835,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,999,Complejo Glaciar CHAITÉN-FUTALEUFÚ-PALENA || Lago Yelcho-/Rio Futaleufu arriba Rio Azulado y Rio Azul
,1309.74941423,20319.974934,10,10404,10710,1504,1429,999,13033.9281449,6071.70565757,1214.34113151,809.560754343,18619.8973499,890.516829777,13843.4888993,5181.18882779,80.9560754343,1214.34113151,1295.2972069443,13762.5328238,161.912150869,3400.15516824,2995.37479107,6395.52995931,14814.9618045,2347.72618759,323.824301737,2833.4626402,3157.286941937,15138.7861062,0,1781.03365955,3400.15516824,5181.18882779,3400.15516824,14410.1814273,161.912150869,2509.63833846,3238.24301737,5747.88135583,5990.74958214,10929.0701836,0,3400.15516824,3400.15516824,2752.50656476,4371.62807345,1781.03365955,11414.8066362,13195.84029575,15786.43470965,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,999,Complejo Glaciar CHAITÉN-FUTALEUFÚ-PALENA || Lago Yelcho-/Rio Futaleufu arriba Rio Azulado y Rio Azul
,58.7966159588,74.8383424968,10,10404,10710,1505,1430,999,74.8383424968,0,0,37.4191712484,37.4191712484,0,74.8383424968,0,0,0,0,74.8383424968,0,0,0,0,74.8383424968,0,0,0,0,74.8383424968,0,0,0,0,0,74.8383424968,0,0,0,0,37.4191712484,37.4191712484,0,0,0,74.8383424968,0,0,0,0,0,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,999,Complejo Glaciar CHAITÉN-FUTALEUFÚ-PALENA || Lago Yelcho-/Rio Futaleufu arriba Rio Azulado y Rio Azul
,2322.28395332,73241.2527488,10,10404,10710,1506,1431,999,59991.170398,13250.0823508,0,12437.193863,60804.0588858,0,67713.6110319,5527.64171689,0,0,0,67632.3221831,81.2888487778,5446.35286811,81.2888487778,5527.6417168878,62348.5470126,10730.1280387,0,162.577697556,162.577697556,60153.7480956,2194.798917,3414.13164867,7478.57408756,10892.70573623,9673.37300456,73241.2527488,0,0,0,0,66494.2783002,6746.97444856,0,0,0,13493.9488971,55926.7279591,0,3820.57589256,3820.57589256,59747.30385166,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,999,Complejo Glaciar CHAITÉN-FUTALEUFÚ-PALENA || Lago Yelcho-/Rio Futaleufu arriba Rio Azulado y Rio Azul
,863.613081525,14025.2327273,10,10404,10710,1507,1432,999,11236.1239463,2789.108781,0,637.510578514,13387.7221488,0,11475.1904132,2550.04231405,0,0,0,11475.1904132,0,1593.77644628,956.26586777,2550.04231405,12033.0121694,1035.95469008,0,956.26586777,956.26586777,11554.8792356,478.132933885,478.132933885,1514.08762397,1992.220557855,1992.220557855,14025.2327273,0,0,0,0,13148.6556818,876.577045456,0,0,0,637.510578514,11395.5015909,0,1992.22055786,1992.22055786,13387.72214876,REGIÓN DE LOS LAGOS,104,PALENA,PALENA,Lago Yelcho,S/N,999,Complejo Glaciar CHAITÉN-FUTALEUFÚ-PALENA || Lago Yelcho-/Rio Futaleufu arriba Rio Azulado y Rio Azul
